PAC,long,lat
3825772038459014,-38.45901399969631,-3.8257719999777464
3829965738462879,-38.46287899986589,-3.8299656996572935
3815341938447248,-38.44724800029496,-3.815341900308397
3811334038454877,-38.454876999573855,-3.8113339996643276
3821522738467859,-38.467859000192675,-3.821522699712773
3809320938464015,-38.46401500009216,-3.809320899639772
3824813038423383,-38.42338299962569,-3.8248129998200397
3822623038468165,-38.46816499991479,-3.822622999551754
3833702138459231,-38.45923099981076,-3.8337021003715677
3809125838438688,-38.43868800035091,-3.8091257998157744
3821560838432789,-38.43278899991236,-3.8215608003905572
3819885138429406,-38.429406000386564,-3.8198850999173715
3808985638471911,-38.47191099999259,-3.8089856000053715
3825372138434158,-38.4341580000916,-3.825372100242191
3811177238426342,-38.42634200028306,-3.811177200167606
3811177238426342,-38.426368999729505,-3.8109874998731925
3823631138465542,-38.46554200036297,-3.823631099995225
3832772638424806,-38.42480599959714,-3.8327725997756374
3808510938458892,-38.458892000365495,-3.8085109000579678
3807879438469677,-38.46967700039323,-3.8078793997144658
3807972638465708,-38.465707999924234,-3.8079726000553933
618567TR,-38.46213999996098,-3.831629100102816
3832262438461606,-38.46160599961712,-3.832262399989702
3831043038462466,-38.46246599970607,-3.8310430002342173
3831481238461550,-38.461549999732654,-3.8314812002971053
3831481238461550,-38.461549999732654,-3.8314812002971053
3833026338461359,-38.46135899991788,-3.8330263003234677
3833401338460106,-38.460105999692075,-3.833401299630225
3833082138459523,-38.45952299978654,-3.833082099659123
3831753638460818,-38.46081800015054,-3.8317536004482804
3831469438460975,-38.46097500019607,-3.8314694002925194
3830423638460975,-38.46097500019607,-3.8304236002688867
3831510038460120,-38.460120000337724,-3.831510000186313
3831296938459936,-38.459935999946424,-3.831296900431539
3836298238456540,-38.456539999821075,-3.8362982003016555
3836038038456685,-38.45668500021253,-3.836038000353369
3836047538454484,-38.45448400033632,-3.8360474998921745
3820464238451744,-38.45174399988565,-3.820464200362494
3820738838451886,-38.45188600013876,-3.8207388002553557
3820713238449083,-38.44908300038014,-3.820713200153989
3820658238449110,-38.44910999982659,-3.82065820031562
3816808838452075,-38.45207499986134,-3.8168087997862585
3818073838451506,-38.45150599970208,-3.818073799666081
3817896438452129,-38.45212899965355,-3.8178964002985936
3818313038450581,-38.450581000212935,-3.8183130004445616
3818415638450634,-38.45063399995911,-3.8184155996002005
3817665838450628,-38.45062799968241,-3.817665799736801
3818415638450634,-38.45063399995911,-3.8184155996002005
3818457238450251,-38.4502510002834,-3.8184572004394113
3816337238452580,-38.452579999767124,-3.8163371998018647
3816687138452640,-38.452639999836094,-3.816687099929652
3816532138453285,-38.45328499990279,-3.8165320999763708
3817507538435916,-38.43591600022319,-3.8175075001709615
3807782938471974,-38.47197400019991,-3.80778289976098
3824401438466962,-38.46696200019613,-3.824401399904616
3824401438466962,-38.467278000379395,-3.824287300218657
3807937338462556,-38.46223799998364,-3.807891699742129
3814262038435721,-38.43567199976292,-3.8139400002307866
3827514638464093,-38.464100000414646,-3.827502300091055
3827514638464093,-38.46401600013826,-3.827485099657565
3807748538462220,-38.46220900044494,-3.8078725001157636
3835951838462768,-38.463021000119,-3.836160499707262
224516395TR,-38.46647500022107,-3.8104359996216317
3824050938433947,-38.43401099960789,-3.8245157999641606
3809885638464292,-38.46457699992857,-3.8104286998245698
3823335838438444,-38.43845100021343,-3.823344799922552
3823582438438476,-38.43849300035163,-3.823689699819738
3823689738438493,-38.438593999613374,-3.8242963995591595
3824296438438594,-38.43929999979514,-3.8241514000670236
3824151438439300,-38.43965299988599,-3.8240818995599852
3823582438438476,-38.43844399989064,-3.8233358004068236
3807701538461942,-38.46222000005292,-3.8077484997933766
3807628338461011,-38.461008999965316,-3.80756279968341
3807603838461257,-38.461008999965316,-3.80756279968341
3807671238461207,-38.46101100005757,-3.8076283000060016
3807628338461011,-38.46078200028904,-3.807588200135285
3830214638426975,-38.42701699993455,-3.8295349001155046
3817700838432801,-38.43313999991102,-3.8176067997139853
3817606838433140,-38.43324800039488,-3.8179452002107723
3821494438467459,-38.46744199984835,-3.821773400122254
3805152038445864,-38.446358999767995,-3.8052314997339067
3805318838445508,-38.44520999984155,-3.8053056002731864
3805359038446423,-38.44642300002141,-3.8053590002176634
3805231538446359,-38.446358999767995,-3.8052314997339067
3817726638452260,-38.452260000298736,-3.817726600202377
3812609738436332,-38.43633199962204,-3.8126096996778642
3812237438436292,-38.4362919995761,-3.8122374001358708
210904291TR,-38.438448000075084,-3.8233031999826608
3814805438430054,-38.43005399969229,-3.814805399849263
3814805438430054,-38.43005399969229,-3.814805399849263
3814125838423893,-38.423892999762074,-3.8141258001654705
3814464138423870,-38.423869999600754,-3.8144640999382204
3830851638463394,-38.46339400023288,-3.8308516002211377
243043205TR,-38.47492499958901,-3.8051632996464946
243043205TR,-38.47492300039613,-3.805195700421166
3823725538422985,-38.42298500015761,-3.823725500031742
3824068238423534,-38.42353400029384,-3.8240682001872415
3802582238456094,-38.456093999938105,-3.8025822004081533
3809288638438802,-38.43880200021209,-3.809288599589138
3822689338436296,-38.436295999760546,-3.8226893002709517
3823763038431614,-38.431613999686306,-3.823762999962412
3823718138431881,-38.4318810003079,-3.8237181004099625
3819693838441178,-38.44117800006461,-3.8196937997290092
3818828238438116,-38.4381160000533,-3.8188281995617217
3792565338473015,-38.47301499964249,-3.7925652996487997
3792603738473609,-38.47360900005526,-3.79260369980085
3792565338473015,-38.47301499964249,-3.7925652996487997
3829760738458311,-38.458310999652895,-3.8297607000961875
3829811438458051,-38.45805100025342,-3.829811400275844
3792566538473053,-38.473052999596234,-3.7925665002437654
3826802238456101,-38.4561010002609,-3.8268022003612145
3826570538456061,-38.45606100021496,-3.826570499928607
3833381338461950,-38.4619500001923,-3.833381299607254
3830787138462407,-38.46240699968325,-3.8307870999446436
3831833838452470,-38.452470000090386,-3.8318338001896564
3831860138452457,-38.45245700039021,-3.831860099963592
3832125238452570,-38.4525700002053,-3.832125200317705
3832439438452703,-38.45270300004336,-3.832439400058206
3832698338452813,-38.452812999720095,-3.8326982995868093
3819237938432461,-38.43246100007502,-3.8192379001089307
268482440TR,-38.43377899970102,-3.8227344003722123
268482408TR,-38.432683999566905,-3.819136899947921
3835303938461670,-38.46166999987054,-3.8353038999549653
3807288838459308,-38.45930799976435,-3.807288799638343
3831689138462893,-38.46289299961222,-3.8316891001717863
3808930538470696,-38.47069599972059,-3.808930500342285
3808936738470734,-38.47073399967428,-3.8089367002684753
3821935838433645,-38.43364499981686,-3.8219357996973713
3819786038439113,-38.43911300016481,-3.8197860000238393
3820190038439221,-38.439220999749296,-3.8201899997686155
3820741438439230,-38.43923000016434,-3.820741400195402
3819933338425068,-38.42506799998819,-3.8199332999817557
3819933338425068,-38.423516000363065,-3.8196602001580686
3820921238448389,-38.448341000336825,-3.8209077999549663
3820822438448743,-38.4483889998524,-3.8209211998534443
3820907838448341,-38.4482089996456,-3.8206393001635206
3812626138436335,-38.436348000359885,-3.8126274001343745
3812186038436400,-38.43735299994097,-3.8121342002331176
3812186038436400,-38.437969999615746,-3.8121006995875746
3820579138439738,-38.44008900020714,-3.8204685000212066
3808742938448818,-38.448722999966435,-3.808664099568489
3808773938448817,-38.44879399964333,-3.8087765004351013
3809003438448793,-38.44881699980465,-3.808773899595735
3836160538463021,-38.4628419999583,-3.8364545996000174
3835759438462459,-38.46236300035213,-3.8358043996532842
3822623038468165,-38.468163999868636,-3.8226314001189508
3822610238467985,-38.46816499991479,-3.822622999551754
3821526038426130,-38.42593500039993,-3.8213162999072665
3814853238436789,-38.43659600010528,-3.8144102997954406
3793822838472051,-38.47206800003812,-3.793809599833139
3793823438472030,-38.47202299976158,-3.793803800105252
3793843038472461,-38.4720510001535,-3.7938228000821255
3793797138471809,-38.472030000084374,-3.79382339992992
3825408238462357,-38.46235299989098,-3.825417300168226
3825305338462392,-38.46242599966013,-3.8251291996527925
3825305338462392,-38.46248299959069,-3.824760500096943
3825279638462009,-38.46235700007543,-3.825408199928461
3825560138462768,-38.46238899975248,-3.82541999993299
3825420038462389,-38.462391999890826,-3.8253053003992363
3815331438429647,-38.42965800031641,-3.815324100027169
3815331438429647,-38.42963400010899,-3.815609800252048
3815609838429634,-38.429756000339125,-3.815982800365873
3831776938456818,-38.456835999981365,-3.83178839971481
3832650438456157,-38.456163000422066,-3.8326433995731577
3832650438456157,-38.456599999890045,-3.832068400036576
3817845738432149,-38.432149000076265,-3.817845700118937
3817921838431845,-38.431845000446344,-3.817921799851149
3815935738454250,-38.4542500003372,-3.8159357001723606
3815935738454250,-38.45419499959951,-3.815606200265904
3815606238454195,-38.454468999644575,-3.815514900192454
3815439538454749,-38.45474899996634,-3.8154395001327543
312500161TR,-38.425511999778905,-3.8293257996459147
3817879738429607,-38.429606999763166,-3.8178796998881808
3817879738429607,-38.42969700031625,-3.8171499998725267
3815982838429756,-38.42972599985495,-3.8165837003774072
3817150038429697,-38.42972599985495,-3.8165837003774072
3806375038471505,-38.47182000029272,-3.806409199724726
3823503038435819,-38.43592099955447,-3.824147399882577
3822866438435646,-38.43573199983189,-3.8228331000674416
3822833138435732,-38.43571700003946,-3.822860200237983
3822860238435717,-38.435819000246624,-3.823502999663674
3819499238431573,-38.43186100028487,-3.819416099873081
3819416138431861,-38.43191199993879,-3.819264899555435
3819264938431912,-38.43191900026159,-3.819237599735402
3819237638431919,-38.431761000169956,-3.818964099713412
3818408538431441,-38.43144099980225,-3.81840850035195
3821194638440291,-38.440290999629894,-3.821194600050717
3808649738448830,-38.44883000040414,-3.8086496996239134
3830933838425613,-38.42561299993997,-3.8309338000547655
3809109238452115,-38.45211499990728,-3.8091092001294555
3809152938452116,-38.45211599995338,-3.809152899986316
3808853238452109,-38.45210899963058,-3.8088532000151076
3809410438452127,-38.45212699956136,-3.8094104001697815
311731540TR,-38.425631999916845,-3.8309051998150494
311731540TR,-38.42562200035496,-3.830938900110084
3830204738425660,-38.42566000030871,-3.8302046998869628
3829282738425245,-38.42524500005669,-3.829282699636849
3829269738424973,-38.42497300010382,-3.829269699936674
3829296338425529,-38.425528999663584,-3.8292963000841382
3829317438425795,-38.42579500023902,-3.829317399977981
3823313238437698,-38.43769799966293,-3.823313200443806
3823653638437749,-38.43774900021617,-3.8236536001334684
3821459438451967,-38.451967000276795,-3.8214594000312445
3814434838435352,-38.43535200029453,-3.8144348000259356
3814202838437588,-38.43758799998619,-3.8142028001190624
3813927038437768,-38.43776800019299,-3.813926999631292
3832262438461606,-38.46160599961712,-3.832262399989702
3823402938433101,-38.433100999911176,-3.8234028997239875
3814493938435078,-38.43507800024946,-3.8144938998735256
3809903338465380,-38.465380000086896,-3.809903299697453
3825489438427346,-38.42734599981799,-3.825489399715991
3809879138468089,-38.468089000007296,-3.8098790998405434
3808477738469508,-38.4695079997943,-3.8084776997859535
3809115538469454,-38.46945400000203,-3.809115499880363
3808477738469508,-38.4695079997943,-3.8084776997859535
3807908838467191,-38.46719099996466,-3.8079088003507877
3807776438468837,-38.468837000327255,-3.807776400360524
3807680238469506,-38.46950599970211,-3.807680199881247
3807645038469827,-38.46982700011591,-3.8076450004164144
3806398838468065,-38.46806499979988,-3.8063987999645974
3806409238471820,-38.47182000029272,-3.806409199724726
3807872538462209,-38.46220900044494,-3.8078725001157636
3808673838463683,-38.463683000070375,-3.8086737996561055
3807177238461281,-38.46128099991819,-3.807177200067656
3807853638464002,-38.464002000391986,-3.8078535999636074
3807820438465731,-38.465731000085555,-3.80782039969165
3807937338462556,-38.462556000259156,-3.8079372998664667
3808877338463798,-38.46379799997766,-3.8088773000472997
3807202938461056,-38.46105600033411,-3.807202899993797
3822679638426063,-38.42606300000739,-3.822679600183335
3822679638426063,-38.42628100016799,-3.8232940997428386
3822679638426063,-38.42645700019034,-3.8239435001923425
206238TR,-38.45930799976435,-3.807288799638343
3807182738458818,-38.458403000298176,-3.8070755002340775
3807123338459362,-38.459248999741476,-3.806750399811051
3807399238459856,-38.45977599976254,-3.8076945998258793
3805443938457555,-38.45754300020923,-3.8054499999175277
3804837438457239,-38.45705900037251,-3.804492499828939
3804492538457059,-38.456872999889015,-3.8041222003791972
3805443938457555,-38.45772300041608,-3.8057754996395374
3805775538457723,-38.45789300016179,-3.806088800058035
3806418838458055,-38.45820400011445,-3.806713399903458
3806271738455625,-38.45563799959399,-3.8062708003570833
3805691538456165,-38.45617500007614,-3.805682800221007
3804842338455599,-38.45560900005529,-3.804833299716961
3809430238456323,-38.45631100005255,-3.809424899939131
3809816638455789,-38.45579100035434,-3.809832600394145
3809735838456195,-38.456255000168085,-3.809996800411966
3807942038453793,-38.453425000063646,-3.807922399898814
3807922438453425,-38.453054000042016,-3.807890500046483
3810729538456468,-38.456464999959735,-3.810716199592889
3811243438456923,-38.45690899975051,-3.8112503995862426
3811869938456415,-38.45608200028403,-3.812038099578558
3810811538458546,-38.45854000032074,-3.810799299647897
3811550538459630,-38.45961300033963,-3.8118870998097805
3807910838452047,-38.45203299972309,-3.8079115999403257
3807589338452027,-38.452012999700116,-3.807590100402763
3806031238452995,-38.45258700008992,-3.8059683997218485
3806232838454201,-38.45458599964411,-3.8062905000065257
3805358438447196,-38.44719399960337,-3.8053718002683468
3805417738447580,-38.4475770001784,-3.8054310997653715
3805358438447196,-38.44758000031669,-3.8054176998668936
3808399238439842,-38.44006900018417,-3.8081482997042144
3812965938436405,-38.43670099955142,-3.8129163999718116
3809808938435851,-38.43591300008484,-3.8097246997350567
3809629738436561,-38.436528999713516,-3.809475000270993
3817884838437401,-38.43739700017136,-3.817871700418607
3817985438437032,-38.43702900028808,-3.8179723003813137
3817169338437540,-38.43763799959396,-3.8174788001064712
3817985438437032,-38.43669200003575,-3.8180777000258104
3816903838436063,-38.43617599962266,-3.817247099673864
3816363838435256,-38.43516599981098,-3.816042199687729
3818542438434958,-38.43478800036587,-3.818582199908576
3823074338434952,-38.43494899969653,-3.823061099789868
3822676538436285,-38.43627199955307,-3.8226781999389345
3823023638435095,-38.43517300013383,-3.823409999871558
3823850438435255,-38.435255000317966,-3.8238503996761324
3823517038433127,-38.433127000210845,-3.8235170003092662
3823630738432473,-38.4324729997291,-3.8236306997969223
3834849538460879,-38.46087900026561,-3.8348495004040615
3834920538460869,-38.46086899980446,-3.8349205000809548
3833955838459711,-38.45971100036235,-3.833955800020135
3825321738463460,-38.46345999967917,-3.8253217004360636
3824754438463763,-38.46376300016226,-3.824754399995527
3824124438464072,-38.464072000022725,-3.8241243997211996
3826198738460438,-38.46043799971386,-3.826198700409634
3827228038461130,-38.46113000014935,-3.8272279996724023
3828343838459500,-38.45949999962522,-3.8283438002261505
3824724638460060,-38.460060000268754,-3.8247246000602217
3824669038459803,-38.45980300010831,-3.8246690003740014
3824618938459497,-38.45949700038619,-3.8246189000421396
3824943338460804,-38.460804000404266,-3.8249432998933344
3824565038459165,-38.45916500036441,-3.8245650000746423
3823866138459081,-38.45908100008802,-3.8238661000404477
3822229338458573,-38.458573000043884,-3.8222292997423324
3821610638423954,-38.42395399987714,-3.8216106003488903
3821610638423954,-38.42368099987817,-3.8214178999161277
3827185438424424,-38.42433500035992,-3.8269228003468925
3826007738423720,-38.42353100015549,-3.825772800374409
3823550038424472,-38.42426199969151,-3.823583399953918
44271502TR,-38.42407800019953,-3.8240430002841777
3824495738434008,-38.43401099960789,-3.8245157999641606
3824797838434680,-38.43469299958224,-3.8247956995618324
3824930438434090,-38.4341580000916,-3.825372100242191
3822619338433695,-38.43364099963236,-3.8222878995668452
3825599238432840,-38.43288699993508,-3.825885999838988
3820308338432665,-38.432651999889856,-3.820310499929576
3819801638430652,-38.430654000381764,-3.8197665000238885
3819852438430344,-38.43009799992274,-3.819919599709692
3818927838438176,-38.43848099979829,-3.8188505000504733
3818744638438765,-38.439085999818985,-3.818658799663808
3819832138442250,-38.442253000175754,-3.8198453004202406
3821200238438958,-38.43907900039551,-3.821534200243093
3821850738439183,-38.43942099997912,-3.821783299859362
3836652138459658,-38.45964600006283,-3.836646399811457
3834772438460377,-38.46022799992221,-3.8351230004261083
3834485138459603,-38.459240000225805,-3.834555500336023
3833765738460926,-38.46078899971252,-3.8336324002150377
3835191338461453,-38.46166999987054,-3.8353038999549653
3834849538460879,-38.46054200001322,-3.8346644999666637
3824528738466759,-38.4668060001967,-3.8243421004075344
3825050438465185,-38.464907999904256,-3.8251412002061898
3824895838464880,-38.46489300011183,-3.824899600036474
3824211038464698,-38.46438600011379,-3.82413679957358
3824895838464880,-38.46478399958187,-3.825216299892304
3825216338464784,-38.46467499995123,-3.825510200135568
618487TR,-38.46338799995618,-3.8258031003327915
3826196838462967,-38.4628120003735,-3.826437900288795
3827017838462515,-38.46232500039838,-3.827336400354568
3827044938462529,-38.46281699970473,-3.827151999764908
206368TR,-38.43141999973318,-3.812622999751568
3812272838431348,-38.431313000194734,-3.8119084002524346
3811542738431269,-38.43121300007982,-3.811167400255272
3813231838431428,-38.43123900037955,-3.813346200366823
3813532338430882,-38.43057799957495,-3.8136887997982285
3810596738427917,-38.42792999976962,-3.8105942002620736
150909278TR,-38.42408999985355,-3.811810599879209
3810272638432380,-38.43277300007384,-3.8102084999222825
3810934838427951,-38.42791700006944,-3.8105967003773458
3812166538425338,-38.42543499982531,-3.81259369983934
3811979238426045,-38.426422000375,-3.8119061996113714
3820706038460256,-38.460296000360074,-3.8207855002505653
3819920638456252,-38.45624499970694,-3.8199086999264864
3818666838457021,-38.45701099995762,-3.818657500143445
3820683838456338,-38.45603800005364,-3.820842099982883
3820260438455597,-38.45533399996407,-3.8203875997078853
3819920638456252,-38.4563140001909,-3.820118900267005
3825725238457927,-38.45792699993103,-3.825738799705789
3825463838457363,-38.45741499970245,-3.825835500208143
3826054838458013,-38.45804499997672,-3.8264078998046784
3825435838455508,-38.45550000042465,-3.825424500140514
3829257238456585,-38.45657200039744,-3.8292602003978686
3826802238456101,-38.456143000399095,-3.8270437996316105
3827342138456205,-38.45624799984529,-3.8276670999566704
3825135138455398,-38.455138999964845,-3.825274899716817
3825525838455899,-38.455982000169115,-3.825421300352673
3825280538456570,-38.45689800014253,-3.825217899786196
3826667138456251,-38.456298000352376,-3.8268754996045686
3827078838456588,-38.456876000027364,-3.827018800277358
3826333838456498,-38.45684600044251,-3.8262404999990167
3826487138456878,-38.45720299981855,-3.8264228995971052
3826875538456298,-38.45629500021403,-3.826872100167236
3832118838451848,-38.451842999954465,-3.8321060996167375
3831387138453436,-38.453115000157084,-3.831540499794187
3831160538454178,-38.454421000129,-3.8314088003758116
3824617138455068,-38.455059999919,-3.8246059003419646
3824659638455505,-38.4554980003324,-3.824648500327953
3824812638455289,-38.45528100021795,-3.8248010999907365
3824078838456348,-38.45674200014315,-3.8242218997208397
3823167938454800,-38.45472699985112,-3.8228008000168643
3821719038452403,-38.45211399986118,-3.821665799836751
3825570538451421,-38.45140799967942,-3.825571999747922
3825905538451460,-38.45144599963311,-3.825907999954211
3824586338450984,-38.450747999820294,-3.824709600267795
3824709638450748,-38.45080099956641,-3.8250854997959323
3826086538450936,-38.450972000257536,-3.8263865004366266
3827709138427122,-38.42712799965744,-3.8277252995828803
3829534938427017,-38.426969999565756,-3.8294626998437025
3793843038472461,-38.4724470004287,-3.79384409962546
3791630438470781,-38.47106999988057,-3.7914018997777816
3792468238471825,-38.471784999578006,-3.7924100002213095
3795001738471996,-38.47230300008334,-3.7950272000451832
3829317438425795,-38.42634999975263,-3.829347600111589
3827858838464966,-38.46497899958115,-3.827863900398654
3829120538464458,-38.46444500013661,-3.829116100227793
3828321238464504,-38.464433999629364,-3.828303599631397
3828303638464434,-38.464494999744375,-3.828083600277864
3828083638464495,-38.46456400022839,-3.827882099978865
3827320538464588,-38.46445899988288,-3.8275671996664755
3813876138423916,-38.42393499990027,-3.813657599618466
3822592238421050,-38.42100000034969,-3.822610700423411
3823456438420451,-38.42018300044509,-3.8236362000505437
3820693338422008,-38.42202399990765,-3.8206456997392024
3828152138463865,-38.4638780000696,-3.8281555001761376
3828891938463527,-38.46351500041692,-3.8288870995599495
3828087638463013,-38.46273500041991,-3.8279118000894528
618582TR,-38.46410399969977,-3.829625899815369
3831150238464561,-38.46455399976725,-3.83113859996638
3830745538465040,-38.465040999742314,-3.8308204998661495
3829625938464104,-38.463812999770084,-3.8296637001196245
3829663738463813,-38.46358700013991,-3.829646300036643
3829630638463820,-38.4638780000696,-3.8294738001756627
3829003738466755,-38.46675599968961,-3.8290171999837526
3829504038465491,-38.465742999739575,-3.8294504996408136
3830265538465778,-38.46608300013031,-3.830082900205639
3829567238464716,-38.46486000038868,-3.8293291001577927
3829329138464860,-38.46488099955843,-3.829273799945838
3829862138465105,-38.46510800013408,-3.8299838003121067
3829475038462668,-38.462657000420165,-3.829468200097324
3829270238463027,-38.46301799998065,-3.8292802004208397
3828946438462465,-38.46222500028347,-3.8288182996247997
3829266238462787,-38.462668000028145,-3.8294749998713087
3829475038462668,-38.46250899989042,-3.8297556998655864
3814864638449877,-38.4498200001928,-3.814594700385044
3813430238449608,-38.449336000356084,-3.813755499816409
3815804538448711,-38.44837700019838,-3.8158429998545103
3814583838448848,-38.44859200022057,-3.8145819003343604
3813779738448981,-38.44890100008104,-3.8137369000378385
3810028838448638,-38.44828499955304,-3.8100564002825763
3812316138449322,-38.449411000217424,-3.8126798998574714
3809109338450756,-38.45075200000474,-3.809122299654348
3809058538450536,-38.45054000012084,-3.8090456000743416
3809258238451237,-38.451429999794584,-3.809340100165457
3809340138451430,-38.45179400039274,-3.809404800091386
618517TR,-38.44891699991956,-3.8079351001247232
3808297338448875,-38.44886200008119,-3.808295599662131
3808334738449322,-38.44932099966434,-3.8083482001093216
3806833038449060,-38.449100000264764,-3.8064737998259375
3828219538462207,-38.46213799986873,-3.828177600116078
3809885638464292,-38.46417200013764,-3.8096255998415245
3827082338426350,-38.426849000281095,-3.8271078997097447
3829612138465315,-38.46541599994839,-3.82972659960285
3815843238453128,-38.453571999648034,-3.815745099656567
3818447338435296,-38.43502899978847,-3.8185224003884173
3820490038450859,-38.4509189996121,-3.8206120003434876
3831692938426887,-38.426874999681445,-3.831897199695959
3831692938426887,-38.426854999658474,-3.8321971002159785
3817466038434949,-38.434881000157986,-3.817226900001401
3817226938434881,-38.43484500029649,-3.817224300061355
3817226938434881,-38.43426799976834,-3.817374399608809
3817790338432467,-38.43215100016846,-3.8178450004463684
3819681538428362,-38.428361999906315,-3.819681499701403
3825905538451460,-38.45146000027876,-3.825905499838882
3820339638456976,-38.45697600014228,-3.8203396001923693
3804971838444121,-38.444120999984136,-3.8049717998086408
3819773738442561,-38.44256099999012,-3.819773699996233
3808861338439436,-38.43943599977155,-3.8088613002087754
3820535638438728,-38.43872800039685,-3.8205356002376902
3820979738438352,-38.438352000144675,-3.8209796998532397
3822294338437545,-38.437544999801844,-3.822294300041847
3822635938437588,-38.43758799998619,-3.8226359003264747
3822303238437540,-38.4375399995713,-3.8223031997328576
3814202838437588,-38.43758799998619,-3.8142028001190624
3814031538437455,-38.43745500014808,-3.814031499953728
3809536338437210,-38.43720999964171,-3.8095362998603264
206303TR,-38.43718000005691,-3.816192300134503
280781336TR,-38.43634100003709,-3.812596600152915
3817590738436285,-38.436285000152566,-3.8175907000507436
3817010238435771,-38.43577099983173,-3.8170102002604835
3818349338435646,-38.43564600036257,-3.818349299780323
3822964138435250,-38.435250000087365,-3.822964099813305
3823852538435241,-38.435240999672374,-3.8238524995931584
3812482238435151,-38.43515100001861,-3.8124822000934273
3823417938434514,-38.4345140003208,-3.823417900415734
3823683038433889,-38.43388900027708,-3.8236829998705275
3822946938433756,-38.43375600043902,-3.8229469002791916
3823372838433124,-38.433124000072496,-3.8233728003144165
3819767738433180,-38.43317999995696,-3.8197676997195344
3816958938432844,-38.43284399975073,-3.8169589002330326
3824197038432594,-38.43259399991314,-3.8241970001913614
3825992438432338,-38.43233799979879,-3.825992400428902
3813420238432302,-38.432301999937295,-3.8134202001820654
3813530238431998,-38.43199800030743,-3.8135301998588034
3819812838431911,-38.43191099989269,-3.819812799820795
3823830738431311,-38.43131100010254,-3.823830700026747
3813768638430021,-38.430020999969145,-3.813768600240678
3810878538428356,-38.428355999629616,-3.810878500242552
3812619838426067,-38.426067000191836,-3.812619799963727
3813411338425613,-38.42561299993997,-3.813411299591735
3811712438425070,-38.42507000008038,-3.811712400207057
3822610738421000,-38.42100000034969,-3.822610700423411
3823837938419894,-38.41989399970828,-3.8238378999990346
3833556938460676,-38.46067599989743,-3.8335569003306205
3830588738462551,-38.46255100002861,-3.830588699608768
3792549338472699,-38.472699000358546,-3.7925492998102754
3792464238472152,-38.47215200031451,-3.7924641996630157
3825796338457014,-38.45701400009597,-3.82579629965943
3825989338457254,-38.45725400037179,-3.8259892995664586
3826198838457134,-38.45713400023391,-3.8261988002344083
3826422038457208,-38.45720800004909,-3.826422000275045
3826664338457176,-38.4571760003721,-3.8266643001173293
3825765938463631,-38.463631000370356,-3.8257658998763304
3822573238458655,-38.45865500022802,-3.822573199593421
3818897838456783,-38.45678300023525,-3.8188977998934774
3820367738455314,-38.4553139999411,-3.820367700409008
3825571938455226,-38.45522600037958,-3.8255718999232045
3805866838461118,-38.461117999595956,-3.8058667997129874
3808108138470401,-38.4704009996064,-3.8081081000087806
3810751038470080,-38.47008000009191,-3.8107509997587954
3812801638467082,-38.46708200033402,-3.812801599714021
3807971038452803,-38.45280300015827,-3.8079710001615013
3806051838459033,-38.45903299967313,-3.806051800150385
3809904038458665,-38.458664999789846,-3.8099040002693414
3806409938471826,-38.4718259996701,-3.8064099002966145
3824200238435281,-38.435280999718316,-3.8242001999792024
3807039938456679,-38.45667899993583,-3.8070398996715653
3823279938464139,-38.46413900041449,-3.8232799003470745
3825088038463141,-38.46314100025694,-3.8250879999112044
3827423738461940,-38.46193999973116,-3.8274237002435143
3807880038451694,-38.451694000277826,-3.8078799995622603
3821495438458655,-38.45865500022802,-3.82149539989274
3826327138451160,-38.45115999993402,-3.826327100215451
3825217038456903,-38.45690300037313,-3.825216999564816
3827569738464457,-38.464456999790684,-3.8275696997817477
3827483438465321,-38.46532100006408,-3.827483399938899
3827878238466217,-38.466217000014524,-3.8278781996191924
3827730638465846,-38.46584599999284,-3.82773060018701
3828637638464209,-38.46420900004529,-3.8286375997453774
3825291638463484,-38.46348399988665,-3.825291600127173
3823356938464571,-38.46457099965187,-3.8233569003006664
3824116938464366,-38.46436600009076,-3.824116900274703
3828741838465810,-38.46581000013134,-3.828741799694228
3829989238464884,-38.46488399969678,-3.829989199841634
3830339438464433,-38.46443299958321,-3.830339400343007
3830365338462147,-38.46214700028378,-3.830365299918583
3830123138461704,-38.46170399963984,-3.8301230999010727
3827541738462136,-38.462135999776535,-3.8275417002892027
3826416038463537,-38.463536999632765,-3.8264159999983463
3826813638463151,-38.463150999818765,-3.8268136001674407
3827209738463216,-38.46321600011828,-3.8272097002674172
3827891838462715,-38.462715000396884,-3.8278918000664817
3828131138462075,-38.46207499966147,-3.8281310997704168
3825161738467268,-38.46726799991819,-3.825161700252238
3824807338459080,-38.45908000004192,-3.8248072999169267
3813260538447995,-38.44799499966945,-3.8132605003717686
3821191838452133,-38.45213299983806,-3.821191799561859
3816067138450120,-38.45011999963822,-3.816067100116527
3809688038448787,-38.44878700021985,-3.8096880002009925
3805843238449333,-38.449333000217734,-3.8058431997038724
3829323738464375,-38.46437499960649,-3.8293236997288886
3827824838465577,-38.46557700017837,-3.8278247996747155
3828950638465003,-38.46500299978857,-3.8289505997902893
3830367538465103,-38.46510299990348,-3.8303674996603263
3830046638464308,-38.464308000114045,-3.830046599970558
3830711038464473,-38.46447299962921,-3.830711000212432
3831038238464187,-38.464186999930064,-3.8310381996531646
3828180938466323,-38.46632300040608,-3.828180899728693
3830336038465571,-38.46557099990167,-3.830336000006355
